,template,clusterID
1549,CC_PANH_rpra_658,3
1550,CC_PANH_rpra_661,1
1551,CC_PANH_rpra_662,4
1552,CC_PANH_rpra_663,1
1553,CC_PANH_rpra_665,4
1554,CC_PANH_rpra_666,2
1555,CC_PANH_rpra_669,1
1556,CC_PANH_rpra_670,4
1557,CC_PANH_rpra_674,4
1558,CC_PANH_rpra_675,3
1559,CC_PANH_rpra_677,0
1560,CC_PANH_rpra_678,4
1561,CC_PANH_rpra_679,5
1562,CC_PANH_rpra_680,2
1563,CC_PANH_rpra_681,2
1564,CC_PANH_rpra_682,2
1565,CC_PANH_rpra_683,5
1566,CC_PANH_rpra_684,3
1567,CC_PANH_rpra_685,0
1568,CC_PANH_rpra_686,4
1569,CC_PANH_rpra_687,5
1570,CC_PANH_rpra_688,1
1571,CC_PANH_rpra_690,1
1572,CC_PANH_rpra_691,3
1573,CC_PANH_rpra_692,3
1574,CC_PANH_rpra_693,2
1575,CC_PANH_rpra_694,3
1576,CC_PANH_rpra_695,5
1577,CC_PANH_rpra_696,5
1578,CC_PANH_rpra_697,4
1579,CC_PANH_rpra_698,1
1580,CC_PANH_rpra_699,3
1581,CC_PANH_rpra_700,4
1582,CC_PANH_rpra_701,4
1583,CC_PANH_rpra_702,3
1584,CC_PANH_rpra_703,3
1585,CC_PANH_rpra_704,1
1586,CC_PANH_rpra_705,1
1587,CC_PANH_rpra_706,2
1588,CC_PANH_rpra_707,2
1589,CC_PANH_rpra_709,4
1590,CC_PANH_rpra_710,0
1591,CC_PANH_rpra_711,1
1592,CC_PANH_rpra_712,3
1593,CC_PANH_rpra_713,2
1594,CC_PANH_rpra_714,1
1595,CC_PANH_rpra_715,1
1596,CC_PANH_rpra_716,4
1597,CC_PANH_rpra_717,0
1598,CC_PANH_rpra_718,3
1599,CC_PANH_rpra_719,5
1600,CC_PANH_rpra_720,3
1601,CC_PANH_rpra_721,3
1602,CC_PANH_rpra_722,4
1603,CC_PANH_rpra_724,3
1604,CC_PANH_rpra_725,1
1605,CC_PANH_rpra_728,1
1606,CC_PANH_rpra_729,1
1607,CC_PANH_rpra_730,3
1608,CC_PANH_rpra_731,1
1609,CC_PANH_rpra_737,3
1610,CC_PANH_rpra_738,3
1611,CC_PANH_rpra_739,1
1612,CC_PANH_rpra_740,0
1613,CC_PANH_rpra_742,3
1614,CC_PANH_rpra_743,0
1615,CC_PANH_rpra_745,3
1616,CC_PANH_rpra_746,3
1617,CC_PANH_rpra_747,1
1618,CC_PANH_rpra_748,0
1619,CC_PANH_rpra_750,0
1620,CC_PANH_rpra_754,1
1621,CC_PANH_rpra_755,1
1622,CC_PANH_rpra_756,3
1623,CC_PANH_rpra_757,1
1624,CC_PANH_rpra_758,2
1625,CC_PANH_rpra_759,3
1626,CC_PANH_rpra_762,2
1627,CC_PANH_rpra_763,2
1628,CC_PANH_rpra_764,5
1629,CC_PANH_rpra_765,0
1630,CC_PANH_rpra_766,1
1631,CC_PANH_rpra_767,2
1632,CC_PANH_rpra_768,1
1633,CC_PANH_rpra_770,3
1634,CC_PANH_rpra_771,0
1635,CC_PANH_rpra_772,1
1636,CC_PANH_rpra_773,3
1637,CC_PANH_rpra_774,2
1638,CC_PANH_rpra_777,4
1639,CC_PANH_rpra_778,2
1640,CC_PANH_rpra_780,1
1641,CC_PANH_rpra_781,0
1642,CC_PANH_rpra_782,5
1643,CC_PANH_rpra_783,1
1644,CC_PANH_rpra_784,4
1645,CC_PANH_rpra_786,4
1646,CC_PANH_rpra_788,3
1647,CC_PANH_rpra_789,3
1648,CC_PANH_rpra_790,1
1649,CC_PANH_rpra_791,1
1650,CC_PANH_rpra_792,1
1651,CC_PANH_rpra_793,3
1652,CC_PANH_rpra_795,2
1653,CC_PANH_rpra_796,3
1654,CC_PANH_rpra_798,1
1655,CC_PANH_rpra_799,3
1656,CC_PANH_rpra_800,4
1657,CC_PANH_rpra_801,1
1658,CC_PANH_rpra_802,4
1659,CC_PANH_rpra_803,2
1660,CC_PANH_rpra_804,0
1661,CC_PANH_rpra_805,2
1662,CC_PANH_rpra_806,3
1663,CC_PANH_rpra_807,3
1664,CC_PANH_rpra_809,5
1665,CC_PANH_rpra_810,0
1666,CC_PANH_rpra_811,2
1667,CC_PANH_rpra_813,1
1668,CC_PANH_rpra_814,0
1669,CC_PANH_rpra_815,1
1670,CC_PANH_rpra_816,5
1671,CC_PANH_rpra_817,4
1672,CC_PANH_rpra_820,1
1673,CC_PANH_rpra_821,3
1674,CC_PANH_rpra_822,3
1675,CC_PANH_rpra_824,4
1676,CC_PANH_rpra_827,4
1677,CC_PANH_rpra_828,4
1678,CC_PANH_rpra_829,3
1679,CC_PANH_rpra_830,0
1680,CC_PANH_rpra_831,0
1681,CC_PANH_rpra_832,0
1682,CC_PANH_rpra_835,4
1683,CC_PANH_rpra_836,3
1684,CC_PANH_rpra_837,2
1685,CC_PANH_rpra_856,3
1686,CC_PANH_rpra_877,3
1687,CC_PANH_rpra_878,2
1688,CC_PANH_rpra_884,4
1689,CC_PANH_rpra_886,0
1690,CC_PANH_rpra_887,3
1691,CC_PANH_rpra_890,0
1692,CC_PANH_rpra_892,5
1693,CC_PANH_rpra_893,4
1694,CC_PANH_rpra_894,3
1695,CC_PANH_rpra_895,2
1696,CC_PANH_rpra_896,3
1697,CC_PANH_rpra_897,2
1698,CC_PANH_rpra_898,4
1699,CC_PANH_rpra_899,3
1700,CC_PANH_rpra_900,4
1701,CC_PANH_rpra_901,3
1702,CC_PANH_rpra_902,1
1703,CC_PANH_rpra_903,4
1704,CC_PANH_rpra_904,5
1705,CC_PANH_rpra_905,1
1706,CC_PANH_rpra_906,2
1707,CC_PANH_rpra_907,1
1708,CC_PANH_rpra_908,1
1709,CC_PANH_rpra_909,3
1710,CC_PANH_rpra_910,2
1711,CC_PANH_rpra_911,1
1712,CC_PANH_rpra_912,1
1713,CC_PANH_rpra_913,1
1714,CC_PANH_rpra_914,1
1715,CC_PANH_rpra_915,3
1716,CC_PANH_rpra_916,3
1717,CC_PANH_rpra_917,3
1718,CC_PANH_rpra_918,3
1719,CC_PANH_rpra_919,0
1720,CC_PANH_rpra_920,0
1721,CC_PANH_rpra_922,1
1722,CC_PANH_rpra_923,5
1723,CC_PARA_rpra_0,3
1724,CC_PARA_rpra_2,3
1725,CC_PARA_rpra_13,2
1726,CC_PARA_rpra_16,2
1727,CC_PARA_rpra_18,5
1728,CC_PARA_rpra_27,1
1729,CC_PARA_rpra_28,3
1730,CC_PARA_rpra_32,3
1731,CC_PARA_rpra_33,0
1732,CC_PARA_rpra_40,3
1733,CC_PARA_rpra_50,0
1734,CC_PARA_rpra_51,3
1735,CC_PARA_rpra_63,0
1736,CC_PARA_rpra_66,1
1737,CC_PARA_rpra_67,3
1738,CC_PARA_rpra_84,5
1739,CC_PARA_rpra_96,0
1740,CC_PARA_rpra_98,0
1741,CC_PARA_rpra_110,0
1742,CC_PARA_rpra_122,3
1743,CC_PARA_rpra_130,3
1744,CC_PARA_rpra_133,3
1745,CC_PARA_rpra_137,3
1746,CC_PARA_rpra_179,3
1747,CC_PARA_rpra_196,1
1748,CC_PARA_rpra_205,1
1749,CC_PARA_rpra_215,1
1750,CC_PARA_rpra_246,3
1751,CC_PARA_rpra_247,3
1752,CC_PARA_rpra_268,4
1753,CC_PARA_rpra_311,5
1754,CC_PARA_rpra_316,1
1755,CC_PARA_rpra_325,0
1756,CC_PARA_rpra_327,4
1757,CC_PARA_rpra_336,3
1758,CC_PARA_rpra_337,3
1759,CC_PARA_rpra_346,4
1760,CC_PARA_rpra_365,2
1761,CC_PARA_rpra_410,3
1762,CC_PARA_rpra_421,3
1763,CC_PARA_rpra_429,3
1764,CC_PARA_rpra_434,3
1765,CC_PARA_rpra_457,1
1766,CC_PARA_rpra_462,3
1767,CC_PARA_rpra_496,3
1768,CC_PARA_rpra_520,3
1769,CC_PARA_rpra_540,2
1770,CC_PARA_rpra_547,4
1771,CC_PARA_rpra_548,0
1772,CC_PARA_rpra_571,2
1773,CC_PARA_rpra_649,3
1774,CC_PARA_rpra_656,3
1775,CC_PARA_rpra_675,1
1776,CC_PARA_rpra_682,3
1777,CC_PARA_rpra_684,3
1778,CC_PARA_rpra_687,2
1779,CC_PARA_rpra_694,1
1780,CC_PARA_rpra_695,0
1781,CC_PARA_rpra_696,0
1782,CC_PARA_rpra_705,1
1783,CC_PARA_rpra_710,4
1784,CC_PARA_rpra_714,0
1785,CC_PARA_rpra_738,3
1786,CC_PARA_rpra_743,1
1787,CC_PARA_rpra_745,1
1788,CC_PARA_rpra_748,0
1789,CC_PARA_rpra_749,1
1790,CC_PARA_rpra_750,3
1791,CC_PARA_rpra_754,1
1792,CC_PARA_rpra_755,4
1793,CC_PARA_rpra_756,4
1794,CC_PARA_rpra_757,1
1795,CC_PARA_rpra_758,0
1796,CC_PARA_rpra_759,3
1797,CC_PARA_rpra_762,0
1798,CC_PARA_rpra_763,3
1799,CC_PARA_rpra_764,2
1800,CC_PARA_rpra_766,1
1801,CC_PARA_rpra_767,3
1802,CC_PARA_rpra_768,1
1803,CC_PARA_rpra_770,3
1804,CC_PARA_rpra_771,0
1805,CC_PARA_rpra_772,0
1806,CC_PARA_rpra_774,3
1807,CC_PARA_rpra_775,4
1808,CC_PARA_rpra_778,2
1809,CC_PARA_rpra_780,1
1810,CC_PARA_rpra_781,2
1811,CC_PARA_rpra_782,0
1812,CC_PARA_rpra_784,4
1813,CC_PARA_rpra_788,1
1814,CC_PARA_rpra_789,1
1815,CC_PARA_rpra_790,1
1816,CC_PARA_rpra_791,4
1817,CC_PARA_rpra_792,1
1818,CC_PARA_rpra_795,2
1819,CC_PARA_rpra_796,1
1820,CC_PARA_rpra_798,1
1821,CC_PARA_rpra_800,4
1822,CC_PARA_rpra_801,4
1823,CC_PARA_rpra_802,4
1824,CC_PARA_rpra_803,3
1825,CC_PARA_rpra_804,3
1826,CC_PARA_rpra_805,0
1827,CC_PARA_rpra_806,3
1828,CC_PARA_rpra_807,1
1829,CC_PARA_rpra_809,5
1830,CC_PARA_rpra_810,2
1831,CC_PARA_rpra_811,0
1832,CC_PARA_rpra_813,1
1833,CC_PARA_rpra_814,3
1834,CC_PARA_rpra_816,0
1835,CC_PARA_rpra_818,3
1836,CC_PARA_rpra_820,4
1837,CC_PARA_rpra_821,1
1838,CC_PARA_rpra_822,1
1839,CC_PARA_rpra_826,1
1840,CC_PARA_rpra_830,3
1841,CC_PARA_rpra_831,3
1842,CC_PARA_rpra_832,0
1843,CC_PARA_rpra_833,3
1844,CC_PARA_rpra_834,1
1845,CC_PARA_rpra_835,1
1846,CC_PARA_rpra_836,3
1847,CC_PARA_rpra_837,3
1848,CC_PARA_rpra_839,1
1849,CC_PARA_rpra_840,1
1850,CC_PARA_rpra_841,2
1851,CC_PARA_rpra_842,2
1852,CC_PARA_rpra_843,3
1853,CC_PARA_rpra_845,3
1854,CC_PARA_rpra_847,3
1855,CC_PARA_rpra_848,2
1856,CC_PARA_rpra_849,3
1857,CC_PARA_rpra_850,4
1858,CC_PARA_rpra_851,5
1859,CC_PARA_rpra_852,3
1860,CC_PARA_rpra_853,1
1861,CC_PARA_rpra_854,3
1862,CC_PARA_rpra_855,0
1863,CC_PARA_rpra_857,1
1864,CC_PARA_rpra_858,3
1865,CC_PARA_rpra_860,3
1866,CC_PARA_rpra_861,3
1867,CC_PARA_rpra_862,2
1868,CC_PARA_rpra_863,3
1869,CC_PARA_rpra_864,3
1870,CC_PARA_rpra_865,1
1871,CC_PARA_rpra_866,1
1872,CC_PARA_rpra_868,1
1873,CC_PARA_rpra_869,2
1874,CC_PARA_rpra_870,0
1875,CC_PARA_rpra_871,1
1876,CC_PARA_rpra_872,3
1877,CC_PARA_rpra_873,1
1878,CC_PARA_rpra_874,3
1879,CC_PARA_rpra_875,1
1880,CC_PARA_rpra_877,1
1881,CC_PARA_rpra_878,0
1882,CC_PARA_rpra_879,3
1883,CC_PARA_rpra_881,3
1884,CC_PARA_rpra_882,2
1885,CC_PARA_rpra_885,1
1886,CC_PARA_rpra_886,3
1887,CC_PARA_rpra_887,3
1888,CC_PARA_rpra_889,4
1889,CC_PARA_rpra_890,3
1890,CC_PARA_rpra_891,3
1891,CC_PARA_rpra_892,3
1892,CC_PARA_rpra_893,3
1893,CC_PARA_rpra_895,3
1894,CC_PARA_rpra_897,5
1895,CC_PARA_rpra_898,4
1896,CC_PARA_rpra_899,1
1897,CC_PARA_rpra_900,1
1898,CC_PARA_rpra_901,3
1899,CC_PARA_rpra_902,1
1900,CC_PARA_rpra_903,3
1901,CC_PARA_rpra_904,5
1902,CC_PARA_rpra_906,3
1903,CC_PARA_rpra_907,4
1904,CC_PARA_rpra_909,2
1905,CC_PARA_rpra_910,0
1906,CC_PARA_rpra_911,1
1907,CC_PARA_rpra_912,1
1908,CC_PARA_rpra_913,4
1909,CC_PARA_rpra_914,1
1910,CC_PARA_rpra_915,4
1911,CC_PARA_rpra_916,1
1912,CC_PARA_rpra_917,5
1913,CC_PARA_rpra_918,1
1914,CC_PARA_rpra_919,3
1915,CC_PARA_rpra_920,1
1916,CC_PARA_rpra_921,1
1917,CC_PARA_rpra_922,1
1918,CC_PARA_rpra_923,2
1919,CC_PARA_rpra_924,1
1920,CC_PARA_rpra_925,2
1921,CC_PARA_rpra_926,3
1922,CC_PARA_rpra_927,1
1923,CC_PARA_rpra_928,4
1924,CC_PARA_rpra_929,0
1925,CC_PARA_rpra_930,3
1926,CC_PARA_rpra_931,4
1927,CC_PARA_rpra_932,0
1928,CC_PARA_rpra_933,0
1929,CC_PR01_rpra_7,3
1930,CC_PR01_rpra_13,5
1931,CC_PR01_rpra_18,5
1932,CC_PR01_rpra_21,5
1933,CC_PR01_rpra_22,1
1934,CC_PR01_rpra_25,1
1935,CC_PR01_rpra_34,2
1936,CC_PR01_rpra_35,2
1937,CC_PR01_rpra_44,0
1938,CC_PR01_rpra_49,1
1939,CC_PR01_rpra_50,0
1940,CC_PR01_rpra_61,5
1941,CC_PR01_rpra_63,2
1942,CC_PR01_rpra_92,2
1943,CC_PR01_rpra_94,5
1944,CC_PR01_rpra_101,2
1945,CC_PR01_rpra_104,3
1946,CC_PR01_rpra_107,0
1947,CC_PR01_rpra_111,1
1948,CC_PR01_rpra_112,3
1949,CC_PR01_rpra_114,1
1950,CC_PR01_rpra_128,0
1951,CC_PR01_rpra_130,3
1952,CC_PR01_rpra_131,2
1953,CC_PR01_rpra_136,3
1954,CC_PR01_rpra_137,2
1955,CC_PR01_rpra_140,5
1956,CC_PR01_rpra_148,2
1957,CC_PR01_rpra_151,2
1958,CC_PR01_rpra_156,3
1959,CC_PR01_rpra_157,3
1960,CC_PR01_rpra_161,5
1961,CC_PR01_rpra_171,1
1962,CC_PR01_rpra_172,5
1963,CC_PR01_rpra_185,2
1964,CC_PR01_rpra_186,3
1965,CC_PR01_rpra_189,2
1966,CC_PR01_rpra_191,0
1967,CC_PR01_rpra_204,2
1968,CC_PR01_rpra_211,0
1969,CC_PR01_rpra_223,4
1970,CC_PR01_rpra_241,5
1971,CC_PR01_rpra_242,4
1972,CC_PR01_rpra_245,0
1973,CC_PR01_rpra_248,2
1974,CC_PR01_rpra_252,2
1975,CC_PR01_rpra_253,1
1976,CC_PR01_rpra_259,5
1977,CC_PR01_rpra_315,0
1978,CC_PR01_rpra_330,1
1979,CC_PR01_rpra_336,0
1980,CC_PR01_rpra_337,0
1981,CC_PR01_rpra_355,3
1982,CC_PR01_rpra_357,4
1983,CC_PR01_rpra_359,5
1984,CC_PR01_rpra_363,2
1985,CC_PR01_rpra_364,2
1986,CC_PR01_rpra_368,4
1987,CC_PR01_rpra_382,1
1988,CC_PR01_rpra_410,3
1989,CC_PR01_rpra_417,3
1990,CC_PR01_rpra_481,3
1991,CC_PR01_rpra_495,2
1992,CC_PR01_rpra_497,2
1993,CC_PR01_rpra_508,3
1994,CC_PR01_rpra_516,1
1995,CC_PR01_rpra_539,3
1996,CC_PR01_rpra_548,2
1997,CC_PR01_rpra_549,2
1998,CC_PR01_rpra_550,0
1999,CC_PR01_rpra_551,4
2000,CC_PR01_rpra_561,0
2001,CC_PR01_rpra_569,3
2002,CC_PR01_rpra_576,2
2003,CC_PR01_rpra_587,2
2004,CC_PR01_rpra_591,3
2005,CC_PR01_rpra_606,0
2006,CC_PR01_rpra_627,3
2007,CC_PR01_rpra_666,3
2008,CC_PR01_rpra_677,2
2009,CC_PR01_rpra_680,3
2010,CC_PR01_rpra_695,5
2011,CC_PR01_rpra_696,5
2012,CC_PR01_rpra_702,0
2013,CC_PR01_rpra_713,2
2014,CC_PR01_rpra_756,3
2015,CC_PR01_rpra_758,2
2016,CC_PR01_rpra_759,1
2017,CC_PR01_rpra_762,0
2018,CC_PR01_rpra_763,0
2019,CC_PR01_rpra_764,5
2020,CC_PR01_rpra_766,3
2021,CC_PR01_rpra_771,0
2022,CC_PR01_rpra_772,5
2023,CC_PR01_rpra_795,5
2024,CC_PR01_rpra_803,5
2025,CC_PR01_rpra_805,2
2026,CC_PR01_rpra_814,2
2027,CC_PR01_rpra_831,5
2028,CC_PR01_rpra_841,2
2029,CC_PR01_rpra_842,2
2030,CC_PR01_rpra_843,0
2031,CC_PR01_rpra_847,3
2032,CC_PR01_rpra_849,1
2033,CC_PR01_rpra_855,3
2034,CC_PR01_rpra_857,1
2035,CC_PR01_rpra_858,2
2036,CC_PR01_rpra_865,2
2037,CC_PR01_rpra_866,4
2038,CC_PR01_rpra_868,2
2039,CC_PR01_rpra_874,3
2040,CC_PR01_rpra_882,2
2041,CC_PR01_rpra_886,0
2042,CC_PR01_rpra_891,2
2043,CC_PR01_rpra_892,2
2044,CC_PR01_rpra_893,1
2045,CC_PR01_rpra_896,3
2046,CC_PR01_rpra_897,2
2047,CC_PR01_rpra_899,1
2048,CC_PR01_rpra_900,1
2049,CC_PR01_rpra_901,3
2050,CC_PR01_rpra_902,1
2051,CC_PR01_rpra_903,1
2052,CC_PR01_rpra_904,0
2053,CC_PR01_rpra_906,3
2054,CC_PR01_rpra_907,4
2055,CC_PR01_rpra_908,0
2056,CC_PR01_rpra_910,0
2057,CC_PR01_rpra_923,2
2058,CC_PR01_rpra_925,2
2059,CC_PR01_rpra_929,3
2060,CC_PR01_rpra_930,3
2061,CC_PR01_rpra_932,0
2062,CC_PR02_rpra_34,3
2063,CC_PR02_rpra_35,3
2064,CC_PR02_rpra_63,0
2065,CC_PR02_rpra_94,0
2066,CC_PR02_rpra_101,3
2067,CC_PR02_rpra_111,4
2068,CC_PR02_rpra_140,0
2069,CC_PR02_rpra_156,1
2070,CC_PR02_rpra_157,1
2071,CC_PR02_rpra_171,4
2072,CC_PR02_rpra_204,3
2073,CC_PR02_rpra_248,3
2074,CC_PR02_rpra_249,1
2075,CC_PR02_rpra_253,4
2076,CC_PR02_rpra_336,0
2077,CC_PR02_rpra_337,0
2078,CC_PR02_rpra_355,1
2079,CC_PR02_rpra_359,2
2080,CC_PR02_rpra_363,3
2081,CC_PR02_rpra_368,4
2082,CC_PR02_rpra_417,1
2083,CC_PR02_rpra_495,0
2084,CC_PR02_rpra_539,1
2085,CC_PR02_rpra_548,2
2086,CC_PR02_rpra_551,4
2087,CC_PR02_rpra_576,1
2088,CC_PR02_rpra_591,4
2089,CC_PR02_rpra_606,2
2090,CC_PR02_rpra_680,3
2091,CC_PR02_rpra_681,3
2092,CC_PR02_rpra_696,0
2093,CC_PR02_rpra_762,4
2094,CC_PR02_rpra_795,0
2095,CC_PR02_rpra_805,4
2096,CC_PR02_rpra_814,3
2097,CC_PR02_rpra_831,5
2098,CC_PR02_rpra_841,3
2099,CC_PR02_rpra_842,3
2100,CC_PR02_rpra_847,0
2101,CC_PR02_rpra_851,3
2102,CC_PR02_rpra_868,1
2103,CC_PR02_rpra_874,3
2104,CC_PR02_rpra_882,3
2105,CC_PR02_rpra_886,4
2106,CC_PR02_rpra_891,1
2107,CC_PR02_rpra_892,3
2108,CC_PR02_rpra_897,3
2109,CC_PR02_rpra_900,4
2110,CC_PR02_rpra_901,3
2111,CC_PR02_rpra_904,3
2112,CC_PR02_rpra_923,0
2113,CC_PR02_rpra_925,0
2114,CC_PR03_rpra_13,5
2115,CC_PR03_rpra_21,2
2116,CC_PR03_rpra_25,1
2117,CC_PR03_rpra_34,5
2118,CC_PR03_rpra_35,5
2119,CC_PR03_rpra_44,2
2120,CC_PR03_rpra_49,1
2121,CC_PR03_rpra_61,5
2122,CC_PR03_rpra_63,2
2123,CC_PR03_rpra_92,2
2124,CC_PR03_rpra_94,5
2125,CC_PR03_rpra_101,2
2126,CC_PR03_rpra_111,3
2127,CC_PR03_rpra_112,3
2128,CC_PR03_rpra_128,3
2129,CC_PR03_rpra_136,2
2130,CC_PR03_rpra_137,5
2131,CC_PR03_rpra_140,2
2132,CC_PR03_rpra_148,2
2133,CC_PR03_rpra_151,2
2134,CC_PR03_rpra_157,0
2135,CC_PR03_rpra_161,2
2136,CC_PR03_rpra_171,4
2137,CC_PR03_rpra_172,5
2138,CC_PR03_rpra_174,2
2139,CC_PR03_rpra_204,0
2140,CC_PR03_rpra_241,5
2141,CC_PR03_rpra_248,2
2142,CC_PR03_rpra_249,3
2143,CC_PR03_rpra_252,2
2144,CC_PR03_rpra_336,5
2145,CC_PR03_rpra_337,5
2146,CC_PR03_rpra_357,4
2147,CC_PR03_rpra_359,5
2148,CC_PR03_rpra_363,2
2149,CC_PR03_rpra_364,2
2150,CC_PR03_rpra_368,4
2151,CC_PR03_rpra_410,0
2152,CC_PR03_rpra_417,3
2153,CC_PR03_rpra_495,2
2154,CC_PR03_rpra_508,2
2155,CC_PR03_rpra_516,0
2156,CC_PR03_rpra_539,3
2157,CC_PR03_rpra_548,2
2158,CC_PR03_rpra_549,5
2159,CC_PR03_rpra_561,2
2160,CC_PR03_rpra_576,0
2161,CC_PR03_rpra_587,0
2162,CC_PR03_rpra_591,1
2163,CC_PR03_rpra_606,3
2164,CC_PR03_rpra_677,2
2165,CC_PR03_rpra_680,0
2166,CC_PR03_rpra_681,3
2167,CC_PR03_rpra_682,2
2168,CC_PR03_rpra_695,5
2169,CC_PR03_rpra_696,5
2170,CC_PR03_rpra_702,0
2171,CC_PR03_rpra_713,2
2172,CC_PR03_rpra_756,3
2173,CC_PR03_rpra_762,3
2174,CC_PR03_rpra_763,1
2175,CC_PR03_rpra_764,5
2176,CC_PR03_rpra_766,0
2177,CC_PR03_rpra_772,2
2178,CC_PR03_rpra_782,2
2179,CC_PR03_rpra_795,5
2180,CC_PR03_rpra_803,2
2181,CC_PR03_rpra_805,3
2182,CC_PR03_rpra_814,2
2183,CC_PR03_rpra_831,5
2184,CC_PR03_rpra_841,2
2185,CC_PR03_rpra_842,2
2186,CC_PR03_rpra_843,0
2187,CC_PR03_rpra_847,0
2188,CC_PR03_rpra_851,2
2189,CC_PR03_rpra_855,3
2190,CC_PR03_rpra_858,2
2191,CC_PR03_rpra_865,3
2192,CC_PR03_rpra_868,0
2193,CC_PR03_rpra_874,3
2194,CC_PR03_rpra_882,2
2195,CC_PR03_rpra_886,3
2196,CC_PR03_rpra_891,2
2197,CC_PR03_rpra_892,3
2198,CC_PR03_rpra_897,2
2199,CC_PR03_rpra_900,1
2200,CC_PR03_rpra_901,3
2201,CC_PR03_rpra_903,1
2202,CC_PR03_rpra_904,2
2203,CC_PR03_rpra_906,2
2204,CC_PR03_rpra_910,3
2205,CC_PR03_rpra_923,2
2206,CC_PR03_rpra_925,2
2207,CC_PR03_rpra_929,0
2208,CC_PR03_rpra_930,0
2209,CC_PR04_rpra_3,3
2210,CC_PR04_rpra_7,2
2211,CC_PR04_rpra_8,1
2212,CC_PR04_rpra_9,4
2213,CC_PR04_rpra_13,2
2214,CC_PR04_rpra_18,5
2215,CC_PR04_rpra_21,0
2216,CC_PR04_rpra_25,3
2217,CC_PR04_rpra_33,2
2218,CC_PR04_rpra_34,0
2219,CC_PR04_rpra_35,0
2220,CC_PR04_rpra_44,2
2221,CC_PR04_rpra_47,1
2222,CC_PR04_rpra_49,2
2223,CC_PR04_rpra_50,0
2224,CC_PR04_rpra_61,2
2225,CC_PR04_rpra_63,0
2226,CC_PR04_rpra_84,5
2227,CC_PR04_rpra_92,2
2228,CC_PR04_rpra_94,5
2229,CC_PR04_rpra_98,5
2230,CC_PR04_rpra_101,0
2231,CC_PR04_rpra_104,3
2232,CC_PR04_rpra_107,1
2233,CC_PR04_rpra_111,3
2234,CC_PR04_rpra_114,0
2235,CC_PR04_rpra_127,1
2236,CC_PR04_rpra_128,0
2237,CC_PR04_rpra_130,3
2238,CC_PR04_rpra_131,5
2239,CC_PR04_rpra_134,1
2240,CC_PR04_rpra_136,5
2241,CC_PR04_rpra_137,2
2242,CC_PR04_rpra_140,0
2243,CC_PR04_rpra_148,3
2244,CC_PR04_rpra_151,5
2245,CC_PR04_rpra_152,4
2246,CC_PR04_rpra_156,3
2247,CC_PR04_rpra_157,3
2248,CC_PR04_rpra_161,5
2249,CC_PR04_rpra_170,3
2250,CC_PR04_rpra_171,4
2251,CC_PR04_rpra_172,2
2252,CC_PR04_rpra_174,2
2253,CC_PR04_rpra_185,0
2254,CC_PR04_rpra_186,2
2255,CC_PR04_rpra_189,2
2256,CC_PR04_rpra_191,2
2257,CC_PR04_rpra_192,0
2258,CC_PR04_rpra_195,2
2259,CC_PR04_rpra_204,0
2260,CC_PR04_rpra_205,0
2261,CC_PR04_rpra_210,3
2262,CC_PR04_rpra_211,1
2263,CC_PR04_rpra_223,4
2264,CC_PR04_rpra_226,0
2265,CC_PR04_rpra_241,2
2266,CC_PR04_rpra_242,2
2267,CC_PR04_rpra_245,2
2268,CC_PR04_rpra_246,5
2269,CC_PR04_rpra_247,0
2270,CC_PR04_rpra_248,0
2271,CC_PR04_rpra_249,1
2272,CC_PR04_rpra_250,0
2273,CC_PR04_rpra_252,2
2274,CC_PR04_rpra_256,4
2275,CC_PR04_rpra_258,2
2276,CC_PR04_rpra_259,5
2277,CC_PR04_rpra_269,3
2278,CC_PR04_rpra_278,2
2279,CC_PR04_rpra_283,0
2280,CC_PR04_rpra_296,0
2281,CC_PR04_rpra_303,5
2282,CC_PR04_rpra_315,2
2283,CC_PR04_rpra_333,1
2284,CC_PR04_rpra_336,0
2285,CC_PR04_rpra_337,0
2286,CC_PR04_rpra_347,1
2287,CC_PR04_rpra_355,2
2288,CC_PR04_rpra_357,1
2289,CC_PR04_rpra_359,5
2290,CC_PR04_rpra_363,3
2291,CC_PR04_rpra_364,3
2292,CC_PR04_rpra_368,1
2293,CC_PR04_rpra_382,3
2294,CC_PR04_rpra_410,3
2295,CC_PR04_rpra_412,5
2296,CC_PR04_rpra_417,2
2297,CC_PR04_rpra_452,3
2298,CC_PR04_rpra_453,3
2299,CC_PR04_rpra_481,1
2300,CC_PR04_rpra_491,1
2301,CC_PR04_rpra_495,0
2302,CC_PR04_rpra_497,0
2303,CC_PR04_rpra_508,2
2304,CC_PR04_rpra_515,1
2305,CC_PR04_rpra_516,1
2306,CC_PR04_rpra_527,1
2307,CC_PR04_rpra_533,0
2308,CC_PR04_rpra_539,0
2309,CC_PR04_rpra_540,2
2310,CC_PR04_rpra_548,2
2311,CC_PR04_rpra_549,2
2312,CC_PR04_rpra_550,3
2313,CC_PR04_rpra_551,4
2314,CC_PR04_rpra_561,2
2315,CC_PR04_rpra_567,1
2316,CC_PR04_rpra_569,2
2317,CC_PR04_rpra_570,4
2318,CC_PR04_rpra_571,2
2319,CC_PR04_rpra_576,2
2320,CC_PR04_rpra_587,2
2321,CC_PR04_rpra_588,3
2322,CC_PR04_rpra_591,1
2323,CC_PR04_rpra_606,0
2324,CC_PR04_rpra_622,0
2325,CC_PR04_rpra_627,3
